Page,Original_entry_order,Date,Weigher,Plant_number,Side,Labeling_batch,Tissue,Mass_g,Notes,Notes2,,,,,,,,,,,,,,,,,
29,862,190110,AV,6033,B,FC01,mycos %,0.00314,extra mycos for isotopes,added %,,,,,,,,,,,,,,,,,
29,863,190110,AV,6088,A,FC01,mycos %,0.01057,,added %,,,,,,,,,,,,,,,,,
29,864,190110,AV,6033,A,FC01,hyphae,NA,,,,,,,,,,,,,,,,,,,
29,865,190110,AV,6033,A,FC01,roots %,0.02336,,,,,,,,,,,,,,,,,,,
29,866,190110,AV,6057,A,FC01,mycos %,0.01115,THETE mycos %,,,,,,,,,,,,,,,,,,
29,867,190110,AV,6088,B,FC01,roots %,0.02207,,,,,,,,,,,,,,,,,,,
29,868,190110,AV,6088,A,FC01,roots %,0.01399,,,,,,,,,,,,,,,,,,,
29,869,190110,AV,6007,B,FC01,other roots,0.19225,,,,,,,,,,,,,,,,,,,
29,870,190110,AV,6007,A,FC01,roots %,0.01825,,,,,,,,,,,,,,,,,,,
29,871,190110,AV,6033,none,FC01,shoot,0.48758,,,,,,,,,,,,,,,,,,,
29,872,190110,AV,6007,A,FC01,fine roots %,0.01272,terminal fine roots %,added %,,,,,,,,,,,,,,,,,
29,873,190110,AV,6033,A,FC01,other roots,0.15573,,,,,,,,,,,,,,,,,,,
29,874,190110,AV,6088,A,FC01,other roots,0.42214,,,,,,,,,,,,,,,,,,,
29,875,190110,AV,6033,A,FC01,dead mycos %,0.00296,,,,,,,,,,,,,,,,,,,
29,876,190110,AV,6088,none,FC01,shoot,0.84949,,,,,,,,,,,,,,,,,,,
29,877,190110,AV,6057,A,FC01,extra suipu for isotopes,0.00366,,,,,,,,,,,,,,,,,,,
29,878,190110,AV,6100,none,FC01,shoot,0.58335,,,,,,,,,,,,,,,,,,,
29,879,190110,AV,6061,none,FC01,shoot,0.645,scale wouldn't stick w number,,,,,,,,,,,,,,,,,,
29,880,190110,AV,6007,none,FC01,shoot,0.46426,,,,,,,,,,,,,,,,,,,
30,881,190116,CB,6034,B,FC05,liveish mycos cf. suipu %,0.01653,sample rolled off scale onto bench,,,,,,,,,,,,,,,,,,
30,882,190116,CB,6059,B,FC05,other %,0.01597,,,,,,,,,,,,,,,,,,,
30,883,190116,CB,6050,A,FC05,NM %,0.03281,,,,,,,,,,,,,,,,,,,
30,884,190116,CB,6059,none,FC05,shoot,1.51729,,,,,,,,,,,,,,,,,,,
30,885,190116,CB,6064,B,FC05,extra roots,0.5618,,,,,,,,,,,,,,,,,,,
30,886,190116,CB,6034,B,FC05,live mycos cf. THETE %,0.00737,,,,,,,,,,,,,,,,,,,
30,887,190116,CB,6064,B,FC05,mycos %,0.00667,,,,,,,,,,,,,,,,,,,
30,888,190116,CB,6064,A,FC05,extra mycos,0.00471,,,,,,,,,,,,,,,,,,,
30,889,190116,CB,6034,B,FC05,dead mycos %,0.02213,,,,,,,,,,,,,,,,,,,
30,890,190116,CB,6034,B,FC05,NM %,0.04802,,,,,,,,,,,,,,,,,,,
30,891,190116,CB,6050,A,FC05,dead mycos %,0.00794,,,,,,,,,,,,,,,,,,,
30,892,190116,CB,6034,AR,FC05,crust,NA,,,,,,,,,,,,,,,,,,,
31,895,190111,AV,6050,B,FC05,other %,0.01218,,,,,,,,,,,,,,,,,,,
31,897,190111,AV,6097,A,FC05,other %,0.00396,plant # unclear,,,,,,,,,,,,,,,,,,
31,901,190117,AV,6050,A,FC05,extra mycos,0.03639,,,,,,,,,,,,,,,,,,,
31,902,190117,AV,6050,B,FC05,dead mycos %,0.02985,,,,,,,,,,,,,,,,,,,
31,903,190117,AV,6059,B,FC05,hyphae,NA,,,,,,,,,,,,,,,,,,,
31,904,190117,AV,6059,B,FC05,mycos %,0.02551,,,,,,,,,,,,,,,,,,,
31,906,190117,AV,6059,B,FC05,NM %,0.03633,,,,,,,,,,,,,,,,,,,
31,907,190117,AV,6064,A,FC05,other %,0.01334,,,,,,,,,,,,,,,,,,,
31,908,190117,AV,6050,A,FC05,mycos %,0.01354,,,,,,,,,,,,,,,,,,,
31,909,190117,AV,6034,B,FC05,other %,0.0057,,,,,,,,,,,,,,,,,,,
31,910,190117,AV,6050,A,FC05,other %,0.00272,,,,,,,,,,,,,,,,,,,
31,911,190117,AV,6064,A,FC05,mycos %,0.00185,,,,,,,,,,,,,,,,,,,
31,912,190117,AV,6050,B,FC05,mycos %,0.02736,,,,,,,,,,,,,,,,,,,
31,913,190117,AV,6064,A,FC05,dead mycos %,0.0124,,,,,,,,,,,,,,,,,,,
31,914,190117,AV,6050,A,FC05,extra roots,0.41708,,,,,,,,,,,,,,,,,,,
31,915,190117,AV,6064,A,FC05,NM %,0.02895,,,,,,,,,,,,,,,,,,,
31,916,190117,AV,6074,none,FC08,before,0.00745,,,,,,,,,,,,,,,,,,,
31,917,190117,AV,6101,none,FC08,before,0.01458,,,,,,,,,,,,,,,,,,,
31,918,190117,AV,6029,none,FC08,before,0.00727,,,,,,,,,,,,,,,,,,,
31,919,190117,AV,6053,none,FC08,before,0.00869,,,,,,,,,,,,,,,,,,,
31,920,190117,AV,6050,B,FC05,extra roots,0.70004,,,,,,,,,,,,,,,,,,,
32,921,190116,CB,6050,none,FC05,shoot,1.2026,,,,,,,,,,,,,,,,,,,
32,922,190116,CB,6097,none,FC05,shoot,1.73203,,,,,,,,,,,,,,,,,,,
32,923,190116,CB,6097,B,FC05,mycos %,0.02726,,,,,,,,,,,,,,,,,,,
32,924,190116,CB,6097,B,FC05,hyphae,NA,,,,,,,,,,,,,,,,,,,
32,925,190116,CB,6097,B,FC05,NM %,0.05983,,,,,,,,,,,,,,,,,,,
32,926,190116,CB,6034,B,FC05,extra suipu type mycos,0.00469,or THETE? (I put it in encapsulate),,,,,,,,,,,,,,,,,,
32,927,190116,CB,6097,A,FC05,extra roots,0.77311,,,,,,,,,,,,,,,,,,,
32,928,190116,CB,6034,B,FC05,extra roots,0.21729,,,,,,,,,,,,,,,,,,,
32,929,190116,CB,6034,none,FC05,shoot,2.02785,,,,,,,,,,,,,,,,,,,
32,930,190116,CB,6064,none,FC05,shoot,1.09949,,,,,,,,,,,,,,,,,,,
32,931,190116,CB,6059,B,FC05,extra roots,0.58482,,,,,,,,,,,,,,,,,,,
32,932,190116,CB,6092,none,FC08,before,0.00899,,,,,,,,,,,,,,,,,,,
32,933,190116,CB,6097,A,FC05,hyphae,NA,,,,,,,,,,,,,,,,,,,
32,934,190116,CB,6097,A,FC05,NM %,0.03519,,,,,,,,,,,,,,,,,,,
32,935,190116,CB,6059,A,FC05,crust,NA,"failed split, no roots this side",,,,,,,,,,,,,,,,,,
32,936,190116,CB,6059,A,FC05,fruit,NA,"failed split, no roots this side",,,,,,,,,,,,,,,,,,
32,937,190116,CB,6050,B,FC05,NM %,0.02713,,,,,,,,,,,,,,,,,,,
32,938,190116,CB,6064,B,FC05,NM %,0.01344,,,,,,,,,,,,,,,,,,,
32,939,190116,CB,6097,A,FC05,dead mycos %,0.00081,,,,,,,,,,,,,,,,,,,
32,940,190116,CB,6097,A,FC05,mycos %,0.02779,,,,,,,,,,,,,,,,,,,
32,941,190116,CB,6034,A,FC05,extra roots,0.39867,,,,,,,,,,,,,,,,,,,
32,942,190116,CB,6034,A,FC05,mycos %,0.02442,,,,,,,,,,,,,,,,,,,
32,943,190116,CB,6064,B,FC05,other %,0.01875,,,,,,,,,,,,,,,,,,,
32,944,190116,CB,6034,A,FC05,other %,0.0079,,,,,,,,,,,,,,,,,,,
32,945,190116,CB,6064,A,FC05,extra roots,0.15125,,,,,,,,,,,,,,,,,,,
32,946,190116,CB,6059,B,FC05,dead roots,0.02237,,,,,,,,,,,,,,,,,,,
32,947,190116,CB,6097,B,FC05,other %,0.0383,,,,,,,,,,,,,,,,,,,
32,948,190116,CB,6034,A,FC05,NM %,0.03229,,,,,,,,,,,,,,,,,,,
33,950,190118,AV,6091,B,FC Baseline,extra roots,0.61783,,,,,,,,,,,,,,,,,,,
33,951,190118,AV,6091,A,FC Baseline,extra roots,0.39561,,,,,,,,,,,,,,,,,,,
33,952,190118,AV,6091,A,FC Baseline,NM %,0.03555,,,,,,,,,,,,,,,,,,,
33,953,190118,AV,6091,A,FC Baseline,hyphae,NA,,,,,,,,,,,,,,,,,,,
33,954,190118,AV,6091,A,FC Baseline,mycos %,0.07396,,,,,,,,,,,,,,,,,,,
33,955,190118,AV,6091,A,FC Baseline,other %,0.00703,,,,,,,,,,,,,,,,,,,
33,956,190118,AV,6091,A,FC Baseline,crust,NA,,,,,,,,,,,,,,,,,,,
33,957,190118,AV,6091,B,FC Baseline,NM %,0.03595,,,,,,,,,,,,,,,,,,,
33,958,190118,AV,6105,B,171025LB,mycos %,0.01537,3hrs in D1 H20,"ectos, unenriched",,,,,,,,,,,,,,,,,
33,959,190118,AV,6105,none,171025LB,shoot,0.38303,unenriched LN test,,,,,,,,,,,,,,,,,,
33,960,190118,AV,6091,none,FC Baseline,shoot,2.22568,,,,,,,,,,,,,,,,,,,
34,961,190115,CB,6093,none,FC15,before,0.0223,,,,,,,,,,,,,,,,,,,
34,962,190115,CB,6106,B,FC Unenriched,dead mycos %,NA,"No batch #, empty Bag",,,,,,,,,,,,,,,,,,
34,963,190115,CB,6027,none,FC15,before,0.01874,,,,,,,,,,,,,,,,,,,
34,964,190115,CB,6106,A,FC Unenriched,extra roots,0.41614,no batch # on bag,,,,,,,,,,,,,,,,,,
34,965,190115,CB,6026,none,FC15,before,0.02305,,,,,,,,,,,,,,,,,,,
34,966,190115,CB,6107,B,FC Unenriched,extra roots,0.45407,unenriched,,,,,,,,,,,,,,,,,,
34,967,190116,CB,6106,B, FC Unenriched,mycos for isotopes,0.0029,not for %,,,,,,,,,,,,,,,,,,
34,968,190116,CB,6106,A, FC Unenriched,mycos %,0.01337,,,,,,,,,,,,,,,,,,,
34,969,190116,CB,6106,A,FC Unenriched,other %,0.03955,,,,,,,,,,,,,,,,,,,
34,970,190116,CB,6106,A,FC Unenriched,rhizos,NA,,,,,,,,,,,,,,,,,,,
34,971,190116,CB,6106,A,FC Unenriched,NM%,0.02094,,,,,,,,,,,,,,,,,,,
34,972,190116,CB,6106,B,FC Unenriched,NM%,0.02799,,,,,,,,,,,,,,,,,,,
34,973,190116,CB,6107,AR,FC Unenriched,crust,NA,unenriched,,,,,,,,,,,,,,,,,,
34,974,190116,CB,6106,B,FC Unenriched,extra roots,0.68613,,,,,,,,,,,,,,,,,,,
34,975,190116,CB,6107,none,FC Unenriched,Shoot,0.7206,No N,,,,,,,,,,,,,,,,,,
34,976,190116,CB,6107,B,FC Unenriched,extra mycos,0.00422,No N,,,,,,,,,,,,,,,,,,
34,977,190116,CB,6107,B,FC Unenriched,mycos %,0.00143,No N,,,,,,,,,,,,,,,,,,
34,978,190116,CB,6107,B,FC Unenriched,other %,0.00267,No N,,,,,,,,,,,,,,,,,,
34,979,190116,CB,6107,B,FC Unenriched,NM %,0.03832,No N,,,,,,,,,,,,,,,,,,
34,980,190116,CB,6107,A,FC Unenriched,mycos %,0.01315,No N,,,,,,,,,,,,,,,,,,
34,981,190116,CB,6107,A,FC Unenriched,other %,0.00419,No N,,,,,,,,,,,,,,,,,,
34,982,190116,CB,6107,A,FC Unenriched,rhizos,NA,No N,,,,,,,,,,,,,,,,,,
34,983,190116,CB,6107,A,FC Unenriched,extra roots,0.21812,No N,,,,,,,,,,,,,,,,,,
34,983,190116,CB,6107,A,FC Unenriched,NM %,0.0123,No N,,,,,,,,,,,,,,,,,,
35,985,190115,CB,6073,none,FC Baseline,shoot,1.59837,171026CB,,,,,,,,,,,,,,,,,,
35,986,190115,CB,6073,B,FC Baseline,mycos %,0.01424,"13C, 15N 171026CB",,,,,,,,,,,,,,,,,,
35,987,190115,CB,6073,B,FC Baseline,fine roots %,0.01061,unenriched 171026CB,,,,,,,,,,,,,,,,,,
35,988,190115,CB,6105,A,FC Baseline,mycos %,0.00681,after o/n in fridge 171026CB,Laura added % because it seems likely to be what she meant when originally labeling envelope.,,,,,,,,,,,,,,,,,
35,989,190115,CB,6073,B,FC Baseline,other roots %,0.16256,171026CB,Added %,,,,,,,,,,,,,,,,,
35,990,190115,CB,6073,B,FC Baseline,extra roots,0.48232,171026CB,,,,,,,,,,,,,,,,,,
35,991,190115,CB,6015,A,FC Baseline,bulk roots,0.08051,after o/n in fridge 171026CB,,,,,,,,,,,,,,,,,,
35,992,190115,CB,6015,A,FC Baseline,rhizomorphs,0.00416,after o/n in fridge 171026CB,,,,,,,,,,,,,,,,,,
35,993,190115,CB,6015,B,FC Baseline,fine roots %,0.00311,after o/n in fridge 171026CB,added %,,,,,,,,,,,,,,,,,
35,994,190115,CB,6015,B,FC Baseline,bulk roots,0.21916,after o/n in fridge 171026CB,,,,,,,,,,,,,,,,,,
35,995,190115,CB,6015,B,FC Baseline,coarse roots NM %,0.04535,after o/n in fridge 171026CB,added %,,,,,,,,,,,,,,,,,
35,996,190115,CB,6073,B,FC Baseline,hyphae,NA,171026CB; 15 mins worth of hyphae,,,,,,,,,,,,,,,,,,
35,997,190115,CB,6105,B,FC Baseline,mycos %,0.0061,after o/n in fridge 171026CB,added %,,,,,,,,,,,,,,,,,
35,998,190115,CB,6073,RA,FC Baseline,crusts,NA,171027CB,,,,,,,,,,,,,,,,,,
35,999,190115,CB,6073,A,FC Baseline,hyphae,NA,some words I can't read on here! 171027CB,,,,,,,,,,,,,,,,,,
35,1000,190115,CB,6073,A,FC Baseline,other roots,0.01445,171027CB,,,,,,,,,,,,,,,,,,
35,1001,190115,CB,6073,A,FC Baseline,fine roots %,0.00646,171027CB,added %,,,,,,,,,,,,,,,,,
35,1002,190115,CB,6073,A,FC Baseline,mycos %,0.032,171027CB,added %,,,,,,,,,,,,,,,,,
35,1003,190115,CB,6106,none,FC Baseline,shoot,3.06551,180130,,,,,,,,,,,,,,,,,,
35,1004,190115,CB,6006,none,FC15,before,0.01225,,,,,,,,,,,,,,,,,,,
35,1005,190115,CB,6024,none,FC14,before,0.02365,,,,,,,,,,,,,,,,,,,
35,1006,190115,CB,6023,none,FC14,before,0.01181,,,,,,,,,,,,,,,,,,,
35,1007,190115,CB,6070,none,FC14,before,0.01179,,,,,,,,,,,,,,,,,,,
35,1008,190115,CB,6038,none,FC14,before,0.00449,,,,,,,,,,,,,,,,,,,
35,1009,190115,CB,6010,none,FC16,before,0.02028,,,,,,,,,,,,,,,,,,,
35,1010,190115,CB,6103,none,FC16,before,0.02573,,,,,,,,,,,,,,,,,,,
35,1011,190115,CB,6102,none,FC16,before,0.03362,,,,,,,,,,,,,,,,,,,
35,1012,190115,CB,6099,none,FC16,before,0.03633,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
